PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9
-10.042986383161278,2.2960805187727114,2.924037586579575,4.083307373739078,-0.5125025371033178,-2.2316327617466665,0.6190166680179928,0.9094046390512484,1.7922202959800027
-9.489502401938827,3.987255648969729,3.1279483677210123,4.874493481379097,-0.11876889007033099,0.1109636376391265,1.320742804043227,1.7950144251192264,0.36911638293448495
-9.629351994026301,3.561696392785899,3.1578784093616536,4.6931829799493014,0.48432546054398,-0.6011935803328342,-0.9440909240832406,0.593342466104516,-1.4635318248481006
-9.625576113506936,3.0446988330983493,2.695375268192951,4.635827775715353,-0.19837508478096225,-1.75144227733164,-1.5599813980426658,-1.4774189781168343,-1.150923712989396
-9.28832152152136,0.4201510099216285,3.6244489694912,4.084282017067901,0.2586928207005802,-2.9544201678007083,-0.6944513628009911,-2.551775683580211,-0.26369347569841844
-6.322381570836702,-1.0685210647275154,4.885256198728124,0.22030898769782858,-2.3562104837731344,-3.1951330190167386,-0.6478223622014849,-1.8402003694723006,1.5334812285903856
-7.7682275723391765,-4.664520783753093,1.3299211563964983,1.4630563395014302,-1.5067403059155808,-3.2894684798139986,0.6228921477549038,-0.45248332162741894,1.9719073848312811
-8.01303791802789,0.23543767935388424,-2.3489966679122385,1.6534325027629269,0.1539983522315854,-2.59060058141161,2.510447891844333,1.7323561274899055,1.5648248061518524
-9.839722793258394,3.1670108486823105,4.201022051163374,-1.7253693154963448,-1.6520196778453766,-3.588140947035389,1.184678776122509,-0.962989054122086,-0.449341363198099
-7.723523928717061,2.9467823601494305,4.231640572410185,-0.8244170422413843,-1.1241176606284105,-2.3804134895304694,0.16328053998698464,-0.2689540722452422,0.2711254086451244
-7.8294342111427,0.582580061446686,4.533579663274413,-1.7651694567920488,-0.5459555129709065,-0.6208359983868017,0.4642810133184072,-1.4065510354519137,1.380483885239551
-6.771097315571479,1.278607635954575,3.091871687457886,-3.656637577964264,2.2592548947730773,-0.7661530712955243,-0.9378354611496266,-0.8827277673699594,0.556182294672001
-6.05054011407619,2.3986060957351563,2.9997549082854937,-2.1004365135075984,3.007533716323419,-0.4522448790263091,-0.3484186795603236,0.5851148931461988,-0.046975722375938854
-5.7909004130626895,0.3243399112948206,2.883136389043737,-6.097661692728409,5.613314912666435,-0.4912777738008915,-1.0115030514385273,-1.9210338407311616,1.7745637806199819
-4.886420616249599,-1.2974420363596466,1.500230651477432,-5.88221392018752,4.479612866388524,0.7352599456362574,-3.078775959623575,-1.6229146825061838,2.334386102503271
-6.4888245422201765,-3.9680022416700815,3.01489228656347,-4.738472570485974,2.63700703358864,0.23889941232302106,-0.6928890327790058,-2.2298121566365996,1.3575613718522523
-6.9533758424683,-5.710311756943196,1.7094383072761676,-5.10632936603524,2.964144467942102,0.2937090673843757,-1.5959701848217214,-1.8293712547037098,2.0926572098405956
-6.983021921724984,-6.490479121415322,0.24832495488462253,-4.06073402222055,2.4460408448261455,3.032373959694338,0.7126595468095314,-0.6978949854691958,0.08505102424788688
-7.583124240346987,-1.062334053051325,0.4842626186054253,1.4125183191540045,0.21260266781042667,1.9715223736597873,2.9444224207255725,-1.9497799119361334,0.7054191662078296
-8.853664060788285,0.8383710568830557,1.9554844581960513,-1.1605061319268242,2.8548199422820137,1.5824942449312265,-0.8917275468214106,-1.1740433032362825,1.4645926967142626
-8.431987099708424,-0.714542011011653,1.9679551959461132,0.08053176785492791,2.9301880056604537,-1.6344581170413695,-0.7081542456933232,-2.518247154817506,1.1751008133355083
-8.77180804449224,-2.0593987747832943,3.4269479803093588,-3.0257137335164184,4.0812060034158675,-4.472805646101624,-3.4042974258498604,-1.2462503894572274,0.644337832374416
-7.346243480357517,-3.5684912702306084,0.2366056090617499,-1.960298838172798,3.43386594087021,-1.4508326775728657,-2.0304369257365096,-0.19235759185528914,0.7097832708956769
-6.682408138372164,-3.295667580949437,1.5393158305369596,-2.4912755889233433,4.00053138269412,-0.7321018907607727,0.09585657111154977,-0.6342582067337889,-0.5911615480650454
-6.616880837013399,-4.134521509204554,1.9919493670645956,-1.616554825069677,1.356611602843732,-0.3166656483712789,-2.2905231871368454,-1.4479464975109104,2.834398571282361
-6.518094127570864,1.9026667031284978,0.1972483060258597,-2.7222208432302866,3.5897222688164225,-0.5435445048943456,0.27938658143126094,-0.6477189991714064,-1.0977951542678162
-8.614839258992147,-5.515757642663608,2.392422612715799,-4.979965176279187,0.526397917042395,-0.11566854205453778,-0.3948312620472185,-1.2679071923605112,2.8155253878753927
-8.847753518100728,-7.356054003963397,0.6433500211704529,-3.6935085350109023,2.439561549117939,-3.08601331819264,-0.322866394865888,2.3741090856452343,1.5432308485015864
-7.417614160570742,-3.0519407623894694,-0.24604293976254082,-1.2042374079751679,2.646217693656521,-2.328504660439881,2.1610024952339857,2.1400933425578637,0.1506288479474111
-7.0173842817537855,-2.368091765895407,2.1550969951079013,1.011993216691386,-0.2387594827065665,0.6111521235692216,1.7333947223906927,0.2828564803559483,2.2090795092946993
-6.3372346258374135,0.12946154887205472,4.779590710125252,-1.6376846655671584,0.5441215097044836,-0.40435462411977496,-0.71875242124331,0.3583661427213626,2.6687873756744414
-7.927347925567863,2.8908916210830276,0.7640206584845627,3.2636415335593383,2.3071608645582273,-0.1417766485105247,1.1792190106465688,-1.1620983127770677,0.714116468121224
-7.728197406923846,4.401085411455407,0.7350563987885411,4.9551430022654674,-0.3307863693293834,0.6083148414100154,-1.6321367993769642,2.6948137847143756,1.366218181472592
-7.981815885086443,4.122491146452773,-0.8487391781509724,2.0997316210376122,1.5037671801829766,-1.6760959009588379,-0.21370037714625315,0.3017982498813079,3.067839555590202
-8.374662060313828,7.077049718821976,-1.340472157809116,-1.8065020963303762,0.8042957550119589,0.1836715316472142,0.29694149292908717,-2.563374224080996,2.7490937137238634
-9.158524543476986,8.87840121422677,-1.7299985353829337,-2.1839883882512945,0.8827097193957172,3.335850501806408,-1.3096910079068116,0.8684595920123417,1.3197505417137347
-7.769503981083657,8.358195321895234,-1.1529451203466081,-2.75195529508557,2.1019117726502183,4.076858085329389,-0.6575928641114107,-0.47493234623801706,0.1086278743358307
-7.012653159649157,6.389190610292077,-1.4819017574486082,-2.630146161767512,-0.13928002482081556,3.0853071240997574,0.33035717010189947,1.3068496257768474,0.6451488300764439
-8.435474507838984,5.420606147658969,-2.5470920143737446,-1.8387262143050143,0.7232245130123314,3.6015851475904785,0.3499961025880648,0.11155321842802733,2.399395588747523
-6.925969849701668,7.587452814732454,-1.7686274740769274,-5.462348603994981,0.7859459268650316,2.5912134284595107,1.2602351255723725,0.32563994722342365,0.6391630679723275
-7.146451391436946,4.724630339543806,0.47501228701668524,-5.456122565145401,0.04337587641736929,1.993843189162363,2.173805372833789,1.0432930747464242,0.4880046001549985
-6.976719810673678,0.03786457497442568,1.3597291724956733,-4.233901022217503,-0.704446229134191,2.7112966074480482,1.0861403955916191,2.5283106432771363,1.4410342931675875
-7.34596694011545,-3.367780355502763,0.9025901124193683,-3.445675722110364,1.056059762424888,0.5825514738287755,1.836511096733899,3.076679301593223,-0.3109260149497616
-7.233676047808168,-5.96808435470131,-0.49952805397282923,-2.8627519223960465,-0.21211609775129736,0.5397327439263268,-0.06909055093815378,0.28005662242490803,1.3952180182100224
-9.008335289581197,-4.127820455176506,-2.251076755937503,-1.5431399205165501,-0.4590255592618107,0.005850076737684241,0.13815310851299484,3.103090747718975,-0.9960247662168801
-9.320087850290918,1.694314323111078,-2.3623058152561733,-0.0897652751373272,-2.948191442016282,-0.09129543477873708,2.3342836718384374,2.2890280403673544,0.4477526471716785
-8.726543650076398,7.049041690732895,-3.8704284661523927,-0.771138246438048,-0.41369295316743154,-1.783789500043906,2.9627214104918407,-0.018072397058920345,3.237832434432264
-8.94197943775227,7.782356012031378,2.0171595161364464,-4.998411929757352,-2.9511344067358647,-3.1871351493659463,1.4389171447975524,-2.3426031810638643,2.0774621356802383
-7.626924978209182,2.781300511810114,3.0685884956712406,-0.18400938567919464,-5.165688001321646,-1.3803525979223552,-0.4036143047987796,1.5671414631279532,1.6579304183021686
-7.678821143912364,1.0172191015528638,-0.609051650042637,1.4839786993574706,-1.4102750262879795,-0.3362642918550256,1.1707079869951147,-0.06968802924863932,3.419806385698502
-8.09919824577625,5.1899010222212505,-4.4401470620391805,0.019029546173136038,1.5660488345819423,0.1402003813835643,2.1504994161020505,0.24781295465396277,1.6824462231164583
-6.5930513032962414,8.449530217537,-2.9838994061601563,-4.4164688222182145,0.6844312007313741,-0.7431064363673078,-0.77582925457021,-1.993005240527018,1.7264439351312082
-6.277063280989839,8.722546068621586,-0.5670033851125175,-4.864716130240446,-1.2368556213942021,0.868406526842576,0.9384098781633498,-2.42100312166685,1.8763481655544867
-6.000022481629235,9.735363802894161,0.49636864806031894,-2.4541924325143736,-0.8924134431529596,0.9731611101716406,3.250892641787277,0.08034722489899115,1.8733755519007753
-6.546069590409985,7.359900495904441,-0.7387431135459058,0.30715074238193046,-2.941919429524965,0.9814682790419725,0.9904626370564771,-0.08941774736407694,2.5371418576499587
-7.393094449153734,6.8745816218235305,-1.6364106680257864,-1.3650662183141722,-2.05530028224209,0.5286716683472175,-2.556082024398657,0.5941516052139912,3.052044341123091
-5.029046938836308,10.967893242943592,-3.7283516004369965,-4.064760665107666,-0.8152617348977675,1.3524069616844596,-0.1345213940460892,-1.8439708220977078,3.74394943220839
-4.299043234569861,11.21992755379325,-3.601523410659331,-5.772457549768156,-0.5718674568713394,1.1572921907320228,0.7885235809603975,-2.27381673156104,2.1487431305126576
-3.995611266661696,6.803312695862661,-2.1226187457474652,-6.05659050969725,-0.48709302863090254,1.6297033462070998,2.9397202330802394,-0.41557819046551897,-0.27988084233810573
-3.5701453924104127,3.386833987157415,0.23803663183666787,-6.774885238570982,-1.8105205961901056,2.065902461019759,3.130290021396148,0.06364181906378324,0.5562147983128465
-3.596318688647834,-0.9475659357769413,1.261743538428743,-6.169081076316888,-0.16743304762108396,1.294345697735655,1.5635783209167509,-0.16819738335704137,0.9435600402957166
-3.520572427641728,-3.15065165560749,0.27681965206331116,-5.862179526779773,0.8413462849051563,2.2337939408427943,1.0462467537586007,-0.2133641579276998,0.7771577683118299
-5.003073343492051,-5.080922349742659,0.21651080297811992,-5.023028683221499,0.3496947853659442,3.777017355038101,2.409264284358688,1.581557636865429,0.17453387570062515
-3.2695231133301825,-3.6307673072441404,0.17552238306319978,-2.7515844286595486,0.02948190080591288,1.2053945157660708,2.421839234288453,0.45962190741115916,0.08487098042748237
-4.699290295483881,-1.3620906475682115,2.1805539878824978,-2.168981926313774,-1.520703718407486,0.5258103042018981,2.08671109157967,0.5526281282682902,0.41910434760198445
-4.167323028629983,-3.9899027535836535,2.4094791140264857,-4.615426504353287,-1.0882362680780593,-0.987790145195991,-1.6127651873016453,1.7483685720977764,0.9378148991815699
-3.6333215178282683,-3.5924273694177296,-0.27701246218406594,-5.983874545058617,0.6323917918744134,2.3991076894638588,0.8625142574194746,-0.4487921991658989,-0.6620185558483858
-3.9530666511255017,-6.411778366890106,-1.7246887947538376,-3.683363855030335,-1.6158842099113258,2.8515243311740974,3.6039315747536707,1.05216049615595,0.3063661615300078
-5.086038410909709,-6.324432288184801,-2.091728293800634,-1.0112093054362536,-2.1259085002236833,4.413354787543447,0.1447244403675877,1.0909930446535843,-0.6981812647922426
-5.490766595688818,-3.6649147118877776,-1.963973909814829,0.8447774638544638,-4.087805282917852,4.130070743913893,-0.0069697752278387645,1.7660479020890223,0.3218333551927458
-6.0009402756555525,-3.562485944922363,-2.252418400258542,0.9127117928682869,-3.1714891835172376,2.828303103996204,-2.0662291210972294,1.3887357205110498,2.353619055349813
-6.19942419219577,-3.773058850277161,-2.2116870251058938,1.9358485124322318,-2.944584141393712,1.567439393740668,-0.17587051096994802,0.7092613708910079,2.6571623583915085
-5.9296467647819995,-3.8173956545993906,-2.601814104244294,2.5912567570469522,-2.5432007615277588,1.2878291238763517,-1.2229601466096127,3.5355736931478083,0.8441859750724885
-5.794947215814286,-4.2891104985296,-0.33110721714517216,1.106713997870097,-2.4739209305071177,0.9493983363894217,-1.0309469126617943,0.5906189695284203,-2.7886592562487897
-5.838561210992123,-1.8784559515680759,-3.5707159414186025,-0.4604317973256553,-1.257866123440218,2.229418708940999,-1.2285194105649893,-1.1780825464875193,-2.031696503141353
-7.447458444671132,-2.9902044138685713,-6.572736509109822,1.545169886014318,-1.0429176777626445,1.8125213890464849,-1.9174685444791895,0.11060699158050792,-1.083919339356451
-8.424193525507492,-2.973053937030157,-6.768040607618613,1.0304442443472666,-0.8404783517231218,0.3930198961222264,-2.0968842587511864,-2.9481830084178635,2.0232463313617894
-8.481462205177055,-5.980131544887418,-4.645987644414788,-0.18499509578405934,-1.7806140234266061,-0.41901514409932095,-4.383977096185121,-2.6552459224422247,1.9226842649198232
-5.676023840742303,-1.1359976506794824,-2.7842276433521156,-1.1956253101345442,-5.899001335962427,-1.5154093630028773,-2.728286038351311,0.5372013357220917,0.49154727270261345
-4.2474101882532365,3.8558932085438995,-5.394864016409671,-0.19515588125921812,-1.1419371802226304,-1.3143110243550988,2.6319850086918697,-0.3707173374781922,3.220951461683359
-5.564717728701215,2.269478842205131,-1.791021257930359,-4.0760590753176675,-3.632943223538341,-3.112924034432177,0.1807182941496596,2.7656058637295575,2.592495010423144
-4.3141465400327155,1.4423727180499342,-6.403389027737026,-3.2335420800811536,2.0673640350720452,-0.8041169241687945,2.3633399303525935,3.112606515311485,-0.49800510248600893
-6.447395899760546,-3.111356333730554,-2.969736106883665,-0.7802383493782847,0.20180057335127954,-4.0598403832356915,1.8085790019377164,2.1417523751254883,-1.1654599586995595
-6.547745134968244,-1.8169140533783803,-2.8990963550299536,-1.4168129385960915,-0.5935794296495791,-4.5290660463786905,3.509855504543651,-1.2542709260663711,0.9213597724175547
-6.323398215692744,-4.101471595554704,0.4226744767260509,-4.467734574959996,-3.2968544519316896,-3.171142963991689,2.1805023475136758,0.8407798480315761,0.22591829386161758
-7.251203070390726,-9.155040610053643,-2.1554131974511876,-2.698586030244457,-2.070085190323829,0.46313500219618003,0.55065506341147,2.565660258138722,-0.9800291660539608
-6.552639371944834,-9.099311799460711,-6.732795771602835,-1.3673012287172341,-0.5530294903235736,0.1623167067162689,-1.6156832047370744,2.0004735246637755,-1.8704564618162554
-6.119715330289673,-3.974613073569784,-5.870941191093447,-4.297112480398753,0.2849561212844316,-0.4388064950700022,-0.04338336907276819,-1.0440348019668708,-4.794312660702404
-5.751965803515703,-4.908873768682204,-5.792634236766101,0.7117804636330701,-0.051363051282854566,-0.8813188956129362,2.924277589885726,0.37962336250530937,-2.907637802089362
-4.783090412910799,-2.4901488257488316,-6.984615975705118,0.18696861637257875,-0.8176422796611449,1.1666835170993537,3.3277855187303005,-1.2463859807385624,-1.3772313404393504
-6.4709458516966984,-0.4271761610714703,-2.9761534028672205,0.477080420030589,-0.25243912877934055,-2.3879808826868083,0.6156908639026728,0.2424586739605147,-4.3386827253666205
-7.093168291334769,-4.410939797054285,-0.1787104675339345,-1.2327030874011637,-2.64464208876945,-4.9975167717384545,-1.4942186237892077,2.0824869108577975,-3.1097746332313734
-5.683741180205574,-4.515866664811485,-4.514421894029533,-0.3741145376051578,-1.3476115596755096,-0.03777885345124088,-0.13924799002858493,1.220060968011311,-2.1491105171523674
-5.581322922727798,-4.5810909964456545,-5.6449868883917915,-1.598488921595125,-2.927066654596206,3.4091870707243013,-1.707217022976013,-0.32276154092708226,-0.40173971847331164
-2.9862668974694815,-2.028872970844443,-6.548640248239726,-1.2226395878171818,-2.9404765774565753,2.2800215046187375,2.8991189541089377,-0.6068167869985077,1.5985835046752255
-4.491720036230671,-5.399325554875037,-4.743535347332279,2.209180773571723,-3.7849474920549167,1.5886263057971906,0.4485360982477227,-2.1725825685740956,-1.3082527515976499
-4.351044473805374,-4.831686856848321,-2.8735751588161853,-2.5767663341186404,0.43433681614790326,-1.9337600335333516,1.8186471496748833,-3.2454690836363826,-2.058001783676141
-2.5418101167404963,-3.226564098130033,-3.2744261671788344,-4.951461981255106,0.4983492057601357,-3.488115255488794,0.004031856387449174,-2.1210118798817716,-0.8917943545868023
-4.3809585886871,-4.689281087696882,-3.5323850710585756,-1.1492256754796095,-3.2472402262264586,0.10643737915269968,2.0846107677291856,-4.581471790344159,-0.33423802224829247
-5.258860806085676,-2.0091000371885595,-7.575875011988503,2.685149374709354,0.4964809133303903,-2.9238902529273685,3.8627963754452375,-0.6151516831012337,-3.4159917253857643
-5.421453331155449,0.6908684570205138,-1.8906264163019375,0.45420529994979336,-3.472243409731833,-5.617680483112615,1.6768655551540772,2.1668364161335503,-1.5069267673621805
-4.400588227030035,-1.2266037094160218,0.5451775166785651,1.9637105986421046,-3.4750360790934076,-3.0117178780839517,2.8850493697896007,-0.29759571895527015,1.2595097558943806
-1.748769426014483,-0.6832517538098795,-0.7551415019249456,1.9217801674139847,-2.9885945107572374,-3.622823052420634,1.800475998870207,0.4846055434252863,0.04094235110130788
-0.26626980586715965,-2.6337934406430907,1.712672781572924,-2.406552848819677,-3.6436114635774812,-3.7074219341701657,-0.9307448887727082,3.278107575392546,2.4043285690713425
-0.2503921098529116,-6.526078413057912,-0.4599555304675805,-2.6864495289731556,-2.2692353674343075,-0.13274319032636328,1.7953870233041254,0.006945949996875975,1.8231970069953158
-1.9335265865076021,-4.5599773421875165,-1.9442004782936604,2.6946347043342147,-2.0152794943169363,-1.1813475788996366,1.2543578800667756,1.4492068219962757,0.7366470447951989
-0.24680266094691092,0.0883591576583614,-2.10675861015412,0.9168355336638464,-3.6313177901129032,-1.2229935004093775,0.32095599256506296,2.739877787911951,1.9840694056515074
1.0757653424719906,2.001301542792185,0.23749084034813045,-3.934730584802153,-2.9230315841937538,0.32482119766103146,-3.7438231684215775,5.186723400828207,1.1809057576185138
0.9324476559097892,1.3476404715324466,0.6270156866067401,-4.0035424090569345,-4.758916452814691,1.5291122222847142,-3.1924606245619733,2.6328784688129927,2.2832897375307892
0.5368436715859103,0.44620400756636835,0.03470455231577049,1.4770866582781135,-2.384835603011046,3.221300701635241,2.853565430099895,-1.605350501212328,2.5377139326841642
2.466867908857496,2.3684481299381397,-1.1948052110237275,0.16173040006430012,-0.4561729707883804,2.1581773818482857,5.317920061823122,-1.3061188437360762,0.9795496817940792
4.363152673152716,4.861701636609537,-3.4836805887755684,-3.251927151107364,1.6762182113508952,2.6686447429552187,-1.4238865850630247,1.3695058508118383,-1.336559603798649
2.510155624635508,4.086409391765637,-2.085028591142017,-3.1134977323598423,-0.5068430064293422,1.5123117910882775,-5.028213070798311,2.056167866446585,-0.7750313848345389
1.685143223416215,2.2769041514566197,-1.1705020926596443,-0.03539193716288573,-2.740423301164573,0.23652477105062392,-5.551585726828604,-0.47901421020324736,-2.1618543155657153
2.7696998163725506,3.1640394145175788,-4.52881807649211,-1.6789487506361607,-1.299697512460592,-2.026238773590627,-3.1932552237257594,-2.1052817117992153,-1.2562273075962824
0.6882425042292772,1.4043001392260588,-1.5962608194691366,0.7776289799076042,-3.6341277901486393,-2.6798736289758907,-0.8686270634764207,0.9662507765702455,-0.31016679017442467
2.9347852973501607,4.141017558565394,-2.995848990302667,-3.680092584670761,-3.289723557259598,-0.1332222835480049,-0.6767992729690667,1.5669029077512595,-2.3889725567037794
4.819419592118321,5.212158814252286,-1.0638373816331437,-6.661763286576825,-3.2361444529835954,-0.6142251821932371,1.8760648417844101,1.5154253402836082,-0.7816994091420135
6.501862526590467,2.074990635418223,0.10751621505471079,-10.062998701435871,-1.8494370921243262,-1.2331335968581016,1.2039083676470121,-0.7663745163171771,0.03896407473181264
3.651990170789138,1.3368625402991647,-1.016179050937016,-3.5985501417935173,-3.2932137870479585,1.3776842063818702,2.2704961574202644,-2.5667681722890165,1.4826525920112492
3.1135776692522183,4.256311940432018,-1.6981435809265384,-1.3991814537926384,-0.6094771489737989,-2.2935744337345674,2.11146796912552,-1.8634188059368746,0.4764774848757679
